brand,che_pc_usd,che_perc_gdp,cluster_nl,corporation,country,launch_date,date,drug_id,ind_launch_date,indication,insurance_perc_che,population,prev_perc,price_month,price_unit,public_perc_che,therapeutic_area,target,therapeutic_area_encoded
BRAND_A465,1.2333021223470662,-1.0,BRAND_A465_COUNTRY_5180,CORP_5CBD,COUNTRY_5180,2017-04-01,2018-08-01,DRUG_ID_BE46,-1,['IND_617C'],1.9466666666666668,1.0512474460987202,0.0845755273135261,1.015073808143424,1.0124617948642265,2.0,THER_AREA_980E,1.0715534406147538,10
BRAND_74A3,1.0121722846441947,1.0621702568368507,BRAND_74A3_COUNTRY_E319,CORP_A4B5,COUNTRY_E319,2017-03-01,2018-08-01,DRUG_ID_4645,2016-03-01 00:00:00,['IND_617C'],1.04,1.8058235319523053,0.0425570398943225,-1.0,1.0028056487669517,1.208955223880597,THER_AREA_980E,1.0059842197427966,10
BRAND_138F,1.0042134831460674,1.0566990699753147,BRAND_138F_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2017-05-01,2018-08-01,DRUG_ID_1092,-1,['IND_B2EF'],1.0666666666666669,12.173930233705008,0.0010786457813669,-1.0,1.3101489874718222,1.2388059701492538,THER_AREA_96D7,1.0348388072177148,9
BRAND_AEF0,1.0042134831460674,1.0566990699753147,BRAND_AEF0_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2017-11-01,2018-08-01,DRUG_ID_7E51,-1,['IND_7BAA'],1.0666666666666669,12.173930233705008,0.0002287889702801,-1.0,1.0542907752230857,1.2388059701492538,THER_AREA_4BA5,1.2517450580526246,3
BRAND_9DA9,1.0042134831460674,1.0566990699753147,BRAND_9DA9_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2017-07-01,2018-08-01,DRUG_ID_3A6F,2017-07-01 00:00:00,['IND_DA0B'],1.0666666666666669,12.173930233705008,0.0170766238154926,-1.0,1.0633752212019123,1.2388059701492538,THER_AREA_96D7,1.294847291873542,9
BRAND_BBE0,1.0042134831460674,1.0566990699753147,BRAND_BBE0_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2018-06-01,2018-08-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.0666666666666669,12.173930233705008,0.0021914853546128,-1.0,1.003069939320879,1.2388059701492538,THER_AREA_644A,1.073258512393048,4
BRAND_7A2E,1.2333021223470662,-1.0,BRAND_7A2E_COUNTRY_5180,CORP_C868,COUNTRY_5180,2015-07-01,2018-08-01,DRUG_ID_B633,-1,['IND_3A0D'],1.9466666666666668,1.0512474460987202,0.0943208356410664,1.007001739285555,1.023528127091797,2.0,THER_AREA_66C5,1.0967507602359912,6
BRAND_12B2,1.2333021223470662,-1.0,BRAND_12B2_COUNTRY_5180,CORP_8E0A,COUNTRY_5180,2015-01-01,2018-08-01,DRUG_ID_4C1D,-1,"['IND_F338', 'IND_5D13']",1.9466666666666668,1.0512474460987202,0.0071739484525474,1.4023993221246045,1.0879989539543329,2.0,THER_AREA_96D7,1.0255694497179193,9
BRAND_6221,1.2333021223470662,-1.0,BRAND_6221_COUNTRY_5180,CORP_49C9,COUNTRY_5180,2017-01-01,2018-09-01,DRUG_ID_149E,-1,['IND_3A0D'],1.9466666666666668,1.0512474460987202,0.0943208356410664,1.007001739285555,1.0115916154465656,2.0,THER_AREA_66C5,1.004210152720455,6
BRAND_366E,1.2333021223470662,-1.0,BRAND_366E_COUNTRY_5180,CORP_5CBD,COUNTRY_5180,2017-01-01,2018-09-01,DRUG_ID_D407,-1,['IND_3A0D'],1.9466666666666668,1.0512474460987202,0.0943208356410664,1.0076483967354948,1.016181874671047,2.0,THER_AREA_66C5,1.0740888801959207,6
BRAND_D724,1.2333021223470662,-1.0,BRAND_D724_COUNTRY_5180,CORP_711A,COUNTRY_5180,2016-03-01,2018-09-01,DRUG_ID_1D4E,-1,['IND_BAFB'],1.9466666666666668,1.0512474460987202,0.002840372503155,1.1330553449583018,1.2542973311540382,2.0,THER_AREA_6CEE,1.213370764632081,7
BRAND_AD1B,1.2333021223470662,-1.0,BRAND_AD1B_COUNTRY_5180,CORP_09BB,COUNTRY_5180,2016-08-01,2018-09-01,DRUG_ID_AF8B,-1,"['IND_528C', 'IND_B2EF', 'IND_D082']",1.9466666666666668,1.0512474460987202,0.0073063185931066,-1.0,1.3643767618203733,2.0,THER_AREA_96D7,1.0168786667393388,9
BRAND_35BE,1.0121722846441947,1.0621702568368507,BRAND_35BE_COUNTRY_E319,CORP_2D09,COUNTRY_E319,2017-09-01,2018-09-01,DRUG_ID_8AD6,2013-01-01 00:00:00,['IND_A24B'],1.04,1.8058235319523053,0.0037991309666072,-1.0,1.0800112592286872,1.208955223880597,THER_AREA_96D7,1.0008423370342183,9
BRAND_9BE6,1.0121722846441947,1.0621702568368507,BRAND_9BE6_COUNTRY_E319,CORP_A682,COUNTRY_E319,2016-02-01,2018-09-01,DRUG_ID_EEEA,2018-06-01 00:00:00,['IND_79CE'],1.04,1.8058235319523053,0.0059317207196371,1.01097087811622,1.0296684818472484,1.208955223880597,THER_AREA_6CEE,1.0115878809104002,7
BRAND_9628,1.0121722846441947,1.0621702568368507,BRAND_9628_COUNTRY_E319,CORP_A682,COUNTRY_E319,2016-11-01,2018-09-01,DRUG_ID_18F1,2015-12-01 00:00:00,['IND_A24B'],1.04,1.8058235319523053,0.0037991309666072,1.0288208535878338,1.0674622705443235,1.208955223880597,THER_AREA_96D7,1.003835213130936,9
BRAND_3739,1.064138576779026,1.2472850558777595,BRAND_3739_COUNTRY_AE54,CORP_01C7,COUNTRY_AE54,2018-07-01,2018-09-01,DRUG_ID_FDD8,-1,['IND_C829'],1.4933333333333334,12.638193547124486,0.0012549968233684,-1.0,1.386243038503956,1.5970149253731345,THER_AREA_96D7,1.1465050604427185,9
BRAND_A12A,1.2333021223470662,-1.0,BRAND_A12A_COUNTRY_5180,CORP_5CBD,COUNTRY_5180,2016-02-01,2018-09-01,DRUG_ID_B15F,-1,['IND_3A0D'],1.9466666666666668,1.0512474460987202,0.0943208356410664,1.0068679480890157,1.0209957020898912,2.0,THER_AREA_66C5,1.1063630568651055,6
BRAND_44D9,1.064138576779026,1.2472850558777595,BRAND_44D9_COUNTRY_AE54,CORP_5CBD,COUNTRY_AE54,2015-05-01,2018-09-01,DRUG_ID_98E4,-1,['IND_3A0D'],1.4933333333333334,12.638193547124486,0.1460811533821951,-1.0,1.0015797260014323,1.5970149253731345,THER_AREA_66C5,1.1204960828773822,6
BRAND_4134,1.064138576779026,1.2472850558777595,BRAND_4134_COUNTRY_AE54,CORP_01C7,COUNTRY_AE54,2018-02-01,2018-09-01,DRUG_ID_51B3,-1,['IND_3A0D'],1.4933333333333334,12.638193547124486,0.1460811533821951,-1.0,1.0039879593192984,1.5970149253731345,THER_AREA_66C5,1.0177197868239185,6
BRAND_87CA,1.2333021223470662,-1.0,BRAND_87CA_COUNTRY_5180,CORP_C868,COUNTRY_5180,2016-08-01,2018-09-01,DRUG_ID_CD87,-1,['IND_3A0D'],1.9466666666666668,1.0512474460987202,0.0943208356410664,1.006555768630424,1.0110812324006675,2.0,THER_AREA_66C5,1.053605378738279,6
BRAND_45D9,1.0121722846441947,1.0621702568368507,BRAND_45D9_COUNTRY_E319,CORP_39F7,COUNTRY_E319,2016-11-01,2018-09-01,DRUG_ID_F272,2020-02-01 00:00:00,['IND_B2EF'],1.04,1.8058235319523053,0.0002152641912044,1.1975984480221202,1.3816425466726745,1.208955223880597,THER_AREA_96D7,1.0080356603306817,9
BRAND_FCB2,1.2333021223470662,-1.0,BRAND_FCB2_COUNTRY_5180,CORP_49C9,COUNTRY_5180,2016-01-01,2018-09-01,DRUG_ID_30F8,-1,"['IND_C3B6', 'IND_617C']",1.9466666666666668,1.0512474460987202,0.1125817909373812,1.0049279757391965,1.0092060194761765,2.0,THER_AREA_980E,1.1501073711539764,10
BRAND_076F,1.2333021223470662,-1.0,BRAND_076F_COUNTRY_5180,CORP_7883,COUNTRY_5180,2017-01-01,2018-09-01,DRUG_ID_B8A8,2019-09-01 00:00:00,"['IND_7C11', 'IND_B2EF', 'IND_5257', 'IND_545C']",1.9466666666666668,1.0512474460987202,0.008696041678936,-1.0,1.480634818067775,2.0,THER_AREA_96D7,1.0622379285926018,9
BRAND_152E,1.064138576779026,1.2472850558777595,BRAND_152E_COUNTRY_AE54,CORP_01C7,COUNTRY_AE54,2018-01-01,2018-09-01,DRUG_ID_A56F,-1,"['IND_851C', 'IND_176A']",1.4933333333333334,12.638193547124486,0.0313654925338842,-1.0,1.1983943742252194,1.5970149253731345,THER_AREA_CD59,1.175230975357255,11
BRAND_6C0F,1.064138576779026,1.2472850558777595,BRAND_6C0F_COUNTRY_AE54,CORP_7883,COUNTRY_AE54,2015-12-01,2018-09-01,DRUG_ID_E85F,-1,['IND_3A0D'],1.4933333333333334,12.638193547124486,0.1460811533821951,-1.0,1.0036071094743375,1.5970149253731345,THER_AREA_66C5,1.1463847931449598,6
BRAND_50D8,1.2333021223470662,-1.0,BRAND_50D8_COUNTRY_5180,CORP_B3B2,COUNTRY_5180,2016-01-01,2018-09-01,DRUG_ID_D235,-1,['IND_7671'],1.9466666666666668,1.0512474460987202,0.0177586822019371,-1.0,1.0014403931562783,2.0,THER_AREA_CD59,1.0051178743152436,11
BRAND_0056,1.00187265917603,1.0511420338579915,BRAND_0056_COUNTRY_F78A,CORP_01C7,COUNTRY_F78A,2018-07-01,2018-09-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],-1.0,2.3025743629551094,0.0021914853546128,-1.0,1.007300246301151,1.0597014925373134,THER_AREA_644A,1.0042881168107278,4
BRAND_12B2,1.2333021223470662,-1.0,BRAND_12B2_COUNTRY_5180,CORP_8E0A,COUNTRY_5180,2015-01-01,2018-09-01,DRUG_ID_4C1D,-1,"['IND_F338', 'IND_5D13']",1.9466666666666668,1.0512474460987202,0.0071739484525474,1.4023993221246045,1.0892494436573594,2.0,THER_AREA_96D7,1.0318522419267562,9
BRAND_7A2E,1.2333021223470662,-1.0,BRAND_7A2E_COUNTRY_5180,CORP_C868,COUNTRY_5180,2015-07-01,2018-09-01,DRUG_ID_B633,-1,['IND_3A0D'],1.9466666666666668,1.0512474460987202,0.0943208356410664,1.007001739285555,1.0239795539456222,2.0,THER_AREA_66C5,1.091437498464357,6
BRAND_DBFB,1.2333021223470662,-1.0,BRAND_DBFB_COUNTRY_5180,CORP_443D,COUNTRY_5180,2017-04-01,2018-09-01,DRUG_ID_D8C3,-1,"['IND_0C70', 'IND_D9FB']",1.9466666666666668,1.0512474460987202,0.0048212165577193,1.2175890826383624,1.5171462519829215,2.0,THER_AREA_66C5,1.0522660168803524,6
BRAND_3E0A,1.00187265917603,1.0511420338579915,BRAND_3E0A_COUNTRY_F78A,CORP_01C7,COUNTRY_F78A,2015-03-01,2018-09-01,DRUG_ID_3210,2020-01-01 00:00:00,['IND_617C'],-1.0,2.3025743629551094,0.0417620590844005,-1.0,1.0057119057644448,1.0597014925373134,THER_AREA_980E,1.0067678355956715,10
BRAND_76D6,1.2333021223470662,-1.0,BRAND_76D6_COUNTRY_5180,CORP_A682,COUNTRY_5180,2018-05-01,2018-09-01,DRUG_ID_45AB,-1,['IND_8EA5'],1.9466666666666668,1.0512474460987202,0.0181878533808921,-1.0,1.6126271431300216,2.0,THER_AREA_96D7,1.022573508719925,9
BRAND_BBE0,1.0042134831460674,1.0566990699753147,BRAND_BBE0_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2018-06-01,2018-09-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],1.0666666666666669,12.173930233705008,0.0021914853546128,-1.0,1.003873263654285,1.2388059701492538,THER_AREA_644A,1.0794285516083155,4
BRAND_761E,1.2333021223470662,-1.0,BRAND_761E_COUNTRY_5180,CORP_5CBD,COUNTRY_5180,2016-03-01,2018-09-01,DRUG_ID_92F5,-1,['IND_F1DB'],1.9466666666666668,1.0512474460987202,0.0015282536361485,1.3521830263568655,1.395978771735653,2.0,THER_AREA_96D7,1.0346006921466553,9
BRAND_5F0D,1.2333021223470662,-1.0,BRAND_5F0D_COUNTRY_5180,CORP_8F4F,COUNTRY_5180,2014-10-01,2018-09-01,DRUG_ID_2A56,-1,['IND_7C11'],1.9466666666666668,1.0512474460987202,0.0030475510773612,2.190920037461535,1.4600961802436752,2.0,THER_AREA_96D7,1.0474689355654054,9
BRAND_138F,1.0042134831460674,1.0566990699753147,BRAND_138F_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2017-05-01,2018-09-01,DRUG_ID_1092,-1,['IND_B2EF'],1.0666666666666669,12.173930233705008,0.0010786457813669,-1.0,1.02925137150428,1.2388059701492538,THER_AREA_96D7,1.0353492694612076,9
BRAND_9DA9,1.0042134831460674,1.0566990699753147,BRAND_9DA9_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2017-07-01,2018-09-01,DRUG_ID_3A6F,2017-07-01 00:00:00,['IND_DA0B'],1.0666666666666669,12.173930233705008,0.0170766238154926,-1.0,1.065380008516888,1.2388059701492538,THER_AREA_96D7,1.3949666763505086,9
BRAND_A00B,1.2333021223470662,-1.0,BRAND_A00B_COUNTRY_5180,CORP_5CBD,COUNTRY_5180,2016-11-01,2018-09-01,DRUG_ID_37C9,-1,"['IND_B2EF', 'IND_92DC', 'IND_33EF', 'IND_ED96']",1.9466666666666668,1.0512474460987202,0.0018539323517295,1.2804486464790616,1.4803301400348086,2.0,THER_AREA_980E,1.0773688353788908,10
BRAND_45CE,1.0127965043695382,1.0570731450890294,BRAND_45CE_COUNTRY_4647,CORP_01C7,COUNTRY_4647,2015-01-01,2018-09-01,DRUG_ID_AB4A,2003-11-01 00:00:00,['IND_10F9'],1.3066666666666666,3.152821796776742,5.4164993348671736e-05,-1.0,1.1789975447649486,1.4328358208955223,THER_AREA_96D7,1.5990389138787957,9
BRAND_CB17,1.2333021223470662,-1.0,BRAND_CB17_COUNTRY_5180,CORP_49C9,COUNTRY_5180,2018-04-01,2018-09-01,DRUG_ID_CD18,-1,['IND_617C'],1.9466666666666668,1.0512474460987202,0.0845755273135261,1.0053070507960575,1.008685339061786,2.0,THER_AREA_980E,1.0067297569783589,10
BRAND_4AB9,1.2333021223470662,-1.0,BRAND_4AB9_COUNTRY_5180,CORP_49C9,COUNTRY_5180,2016-03-01,2018-09-01,DRUG_ID_E219,-1,['IND_3A0D'],1.9466666666666668,1.0512474460987202,0.0943208356410664,1.0067341568924766,1.0189876753685974,2.0,THER_AREA_66C5,1.0121137668877975,6
BRAND_5D0A,1.2333021223470662,-1.0,BRAND_5D0A_COUNTRY_5180,CORP_443D,COUNTRY_5180,2015-10-01,2018-09-01,DRUG_ID_25F1,-1,['IND_3A0D'],1.9466666666666668,1.0512474460987202,0.0943208356410664,1.0039022432323954,1.007021291389162,2.0,THER_AREA_66C5,1.090261598007855,6
BRAND_626D,1.0143570536828963,1.1175008019938268,BRAND_626D_COUNTRY_77DA,CORP_01C7,COUNTRY_77DA,2015-05-01,2018-09-01,DRUG_ID_E66E,2014-09-01 00:00:00,"['IND_1590', 'IND_ECAC']",1.2,1.8467950223105647,4.676067381364904e-05,-1.0,1.152168212020381,1.2985074626865671,THER_AREA_96D7,1.027516147238593,9
BRAND_626D,1.2333021223470662,-1.0,BRAND_626D_COUNTRY_5180,CORP_01C7,COUNTRY_5180,2014-06-01,2018-09-01,DRUG_ID_E66E,-1,"['IND_1590', 'IND_ECAC', 'IND_D925']",1.9466666666666668,1.0512474460987202,5.251477003626073e-05,-1.0,1.8234921630295016,2.0,THER_AREA_96D7,1.099790747271572,9
BRAND_BAAB,1.2333021223470662,-1.0,BRAND_BAAB_COUNTRY_5180,CORP_49C9,COUNTRY_5180,2016-11-01,2018-09-01,DRUG_ID_EEE7,-1,['IND_617C'],1.9466666666666668,1.0512474460987202,0.0845755273135261,1.0073139187441469,1.012331814808752,2.0,THER_AREA_980E,1.0360526891265016,10
BRAND_36D4,1.2333021223470662,-1.0,BRAND_36D4_COUNTRY_5180,CORP_443D,COUNTRY_5180,2018-03-01,2018-09-01,DRUG_ID_318B,-1,['IND_3A0D'],1.9466666666666668,1.0512474460987202,0.0943208356410664,1.0050840654684925,1.007778858086631,2.0,THER_AREA_66C5,1.0003849005186682,6
BRAND_74A3,1.064138576779026,1.2472850558777595,BRAND_74A3_COUNTRY_AE54,CORP_A4B5,COUNTRY_AE54,2015-11-01,2018-09-01,DRUG_ID_4645,-1,['IND_C3B6'],1.4933333333333334,12.638193547124486,0.0205262664064548,-1.0,1.006126679611899,1.5970149253731345,THER_AREA_980E,1.0512323789247784,10
BRAND_2C29,1.0121722846441947,1.0621702568368507,BRAND_2C29_COUNTRY_E319,CORP_A682,COUNTRY_E319,2018-05-01,2018-09-01,DRUG_ID_5657,2016-12-01 00:00:00,['IND_5586'],1.04,1.8058235319523053,0.0001300161118626,1.129955848905142,1.4503726550398277,1.208955223880597,THER_AREA_96D7,1.0047414022750865,9
BRAND_BEF6,1.2333021223470662,-1.0,BRAND_BEF6_COUNTRY_5180,CORP_753D,COUNTRY_5180,2017-03-01,2018-09-01,DRUG_ID_933E,-1,['IND_617C'],1.9466666666666668,1.0512474460987202,0.0845755273135261,1.0076706952682513,1.011564795003573,2.0,THER_AREA_980E,1.0504901619989326,10
BRAND_74A3,1.0121722846441947,1.0621702568368507,BRAND_74A3_COUNTRY_E319,CORP_A4B5,COUNTRY_E319,2017-03-01,2018-09-01,DRUG_ID_4645,2016-03-01 00:00:00,['IND_617C'],1.04,1.8058235319523053,0.0425570398943225,-1.0,1.0028222099672115,1.208955223880597,THER_AREA_980E,1.006281004349759,10
BRAND_A465,1.2333021223470662,-1.0,BRAND_A465_COUNTRY_5180,CORP_5CBD,COUNTRY_5180,2017-04-01,2018-09-01,DRUG_ID_BE46,-1,['IND_617C'],1.9466666666666668,1.0512474460987202,0.0845755273135261,1.015073808143424,1.0125789298872363,2.0,THER_AREA_980E,1.0834161410063,10
BRAND_4048,1.2333021223470662,-1.0,BRAND_4048_COUNTRY_5180,CORP_01C7,COUNTRY_5180,2015-04-01,2018-09-01,DRUG_ID_3416,-1,['IND_617C'],1.9466666666666668,1.0512474460987202,0.0845755273135261,1.0080720688578693,1.0135552452186354,2.0,THER_AREA_980E,1.1049159890932323,10
BRAND_4AE8,1.0121722846441947,1.0621702568368507,BRAND_4AE8_COUNTRY_E319,CORP_01C7,COUNTRY_E319,2015-07-01,2018-09-01,DRUG_ID_7827,-1,['IND_DC0E'],1.04,1.8058235319523053,0.0321028423468071,1.0154900474215462,1.014238837179517,1.208955223880597,THER_AREA_980E,1.01684540811102,10
BRAND_9E59,1.0121722846441947,1.0621702568368507,BRAND_9E59_COUNTRY_E319,CORP_C043,COUNTRY_E319,2016-12-01,2018-09-01,DRUG_ID_74AA,2013-10-01 00:00:00,['IND_5586'],1.04,1.8058235319523053,0.0001300161118626,-1.0,1.0160733561923332,1.208955223880597,THER_AREA_96D7,1.0027412987835866,9
BRAND_354E,1.2333021223470662,-1.0,BRAND_354E_COUNTRY_5180,CORP_D524,COUNTRY_5180,2015-01-01,2018-09-01,DRUG_ID_8795,-1,['IND_C3B6'],1.9466666666666668,1.0512474460987202,0.0280062636238551,1.0053367821730663,1.0081349061333051,2.0,THER_AREA_980E,1.1608958236480322,10
BRAND_626D,1.0042134831460674,1.0566990699753147,BRAND_626D_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2014-12-01,2018-09-01,DRUG_ID_E66E,-1,"['IND_1590', 'IND_D925']",1.0666666666666669,12.173930233705008,4.676067381364904e-05,-1.0,1.040538228235819,1.2388059701492538,THER_AREA_96D7,1.1175937238260647,9
BRAND_AEF0,1.0042134831460674,1.0566990699753147,BRAND_AEF0_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2017-11-01,2018-09-01,DRUG_ID_7E51,-1,['IND_7BAA'],1.0666666666666669,12.173930233705008,0.0002287889702801,-1.0,1.056011571304606,1.2388059701492538,THER_AREA_4BA5,1.2057605919393883,3
BRAND_9202,1.2333021223470662,-1.0,BRAND_9202_COUNTRY_5180,CORP_49C9,COUNTRY_5180,2015-02-01,2018-09-01,DRUG_ID_F81B,-1,['IND_617C'],1.9466666666666668,1.0512474460987202,0.0845755273135261,1.0048164830754136,1.0081713059227124,2.0,THER_AREA_980E,1.0290593506383447,10
BRAND_45D9,1.2333021223470662,-1.0,BRAND_45D9_COUNTRY_5180,CORP_39F7,COUNTRY_5180,2015-02-01,2018-09-01,DRUG_ID_F272,-1,['IND_B2EF'],1.9466666666666668,1.0512474460987202,0.0015282536361485,1.780627034741114,2.434568512593115,2.0,THER_AREA_96D7,1.0256746779950867,9
BRAND_9DA9,1.0143570536828963,1.1175008019938268,BRAND_9DA9_COUNTRY_77DA,CORP_01C7,COUNTRY_77DA,2017-12-01,2018-09-01,DRUG_ID_3A6F,2017-07-01 00:00:00,['IND_DA0B'],1.2,1.8467950223105647,0.0170766238154926,-1.0,1.0770824109158208,1.2985074626865671,THER_AREA_96D7,1.022650215690053,9
BRAND_3C96,1.2333021223470662,-1.0,BRAND_3C96_COUNTRY_5180,CORP_7E54,COUNTRY_5180,2017-12-01,2018-09-01,DRUG_ID_3886,-1,['IND_3A0D'],1.9466666666666668,1.0512474460987202,0.0943208356410664,1.2052802925567498,1.031323743489209,2.0,THER_AREA_66C5,1.214711914349086,6
BRAND_152E,1.2333021223470662,-1.0,BRAND_152E_COUNTRY_5180,CORP_01C7,COUNTRY_5180,2015-11-01,2018-09-01,DRUG_ID_A56F,-1,"['IND_851C', 'IND_0AE9', 'IND_176A', 'IND_632E', 'IND_258A']",1.9466666666666668,1.0512474460987202,0.1019898801290766,1.0338370098883858,1.212022667042057,2.0,THER_AREA_CD59,1.2049215838965868,11
BRAND_6294,1.2333021223470662,-1.0,BRAND_6294_COUNTRY_5180,CORP_443D,COUNTRY_5180,2016-03-01,2018-09-01,DRUG_ID_B8BC,-1,['IND_3A0D'],1.9466666666666668,1.0512474460987202,0.0943208356410664,1.0049725728047094,1.0078889734190315,2.0,THER_AREA_66C5,1.0958680686682958,6
BRAND_BC1F,1.2333021223470662,-1.0,BRAND_BC1F_COUNTRY_5180,CORP_01C7,COUNTRY_5180,2018-09-01,2018-09-01,DRUG_ID_24A2,-1,"['IND_4D58', 'IND_8C60', 'IND_3518']",1.9466666666666668,1.0512474460987202,0.0002609883616183,1.1929492039423806,1.1818056243885076,2.0,THER_AREA_4BA5,1.0136806634406557,3
BRAND_127B,1.064138576779026,1.2472850558777595,BRAND_127B_COUNTRY_AE54,CORP_DF1B,COUNTRY_AE54,2015-11-01,2018-09-01,DRUG_ID_BF8E,-1,"['IND_6F13', 'IND_120F']",1.4933333333333334,12.638193547124486,0.0786862899691394,-1.0,1.0040216611554906,1.5970149253731345,THER_AREA_CD59,1.0155129978121202,11
BRAND_138F,1.0042134831460674,1.0566990699753147,BRAND_138F_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2017-05-01,2018-10-01,DRUG_ID_1092,-1,['IND_B2EF'],1.0666666666666669,12.173930233705008,0.0010786457813669,-1.0,1.0239798759433976,1.2388059701492538,THER_AREA_96D7,1.0442822870790105,9
BRAND_5F0D,1.2333021223470662,-1.0,BRAND_5F0D_COUNTRY_5180,CORP_8F4F,COUNTRY_5180,2014-10-01,2018-10-01,DRUG_ID_2A56,-1,['IND_7C11'],1.9466666666666668,1.0512474460987202,0.0030475510773612,2.190920037461535,1.4595754863519603,2.0,THER_AREA_96D7,1.074025794311308,9
BRAND_9DA9,1.0042134831460674,1.0566990699753147,BRAND_9DA9_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2017-07-01,2018-10-01,DRUG_ID_3A6F,2017-07-01 00:00:00,['IND_DA0B'],1.0666666666666669,12.173930233705008,0.0170766238154926,-1.0,1.069285550168951,1.2388059701492538,THER_AREA_96D7,1.3521073205517338,9
BRAND_2C29,1.0121722846441947,1.0621702568368507,BRAND_2C29_COUNTRY_E319,CORP_A682,COUNTRY_E319,2018-05-01,2018-10-01,DRUG_ID_5657,2016-12-01 00:00:00,['IND_5586'],1.04,1.8058235319523053,0.0001300161118626,1.129955848905142,1.4462552949097192,1.208955223880597,THER_AREA_96D7,1.0131545562796838,9
BRAND_BEF6,1.2333021223470662,-1.0,BRAND_BEF6_COUNTRY_5180,CORP_753D,COUNTRY_5180,2017-03-01,2018-10-01,DRUG_ID_933E,-1,['IND_617C'],1.9466666666666668,1.0512474460987202,0.0845755273135261,1.0076706952682513,1.0113538837477436,2.0,THER_AREA_980E,1.0714076023956698,10
BRAND_4AE8,1.0121722846441947,1.0621702568368507,BRAND_4AE8_COUNTRY_E319,CORP_01C7,COUNTRY_E319,2015-07-01,2018-10-01,DRUG_ID_7827,-1,['IND_DC0E'],1.04,1.8058235319523053,0.0321028423468071,1.0154900474215462,1.0142577225721532,1.208955223880597,THER_AREA_980E,1.0157118388277344,10
BRAND_3E0A,1.00187265917603,1.0511420338579915,BRAND_3E0A_COUNTRY_F78A,CORP_01C7,COUNTRY_F78A,2015-03-01,2018-10-01,DRUG_ID_3210,2020-01-01 00:00:00,['IND_617C'],-1.0,2.3025743629551094,0.0417620590844005,-1.0,1.0057119052536891,1.0597014925373134,THER_AREA_980E,1.008856571427416,10
BRAND_0056,1.00187265917603,1.0511420338579915,BRAND_0056_COUNTRY_F78A,CORP_01C7,COUNTRY_F78A,2018-07-01,2018-10-01,DRUG_ID_D637,2019-07-01 00:00:00,['IND_FC21'],-1.0,2.3025743629551094,0.0021914853546128,-1.0,1.0073378424174575,1.0597014925373134,THER_AREA_644A,1.007120282236416,4
BRAND_A12A,1.2333021223470662,-1.0,BRAND_A12A_COUNTRY_5180,CORP_5CBD,COUNTRY_5180,2016-02-01,2018-10-01,DRUG_ID_B15F,-1,['IND_3A0D'],1.9466666666666668,1.0512474460987202,0.0943208356410664,1.0068679480890157,1.0201023090911705,2.0,THER_AREA_66C5,1.1142176326120206,6
BRAND_5D0A,1.2333021223470662,-1.0,BRAND_5D0A_COUNTRY_5180,CORP_443D,COUNTRY_5180,2015-10-01,2018-10-01,DRUG_ID_25F1,-1,['IND_3A0D'],1.9466666666666668,1.0512474460987202,0.0943208356410664,1.0039022432323954,1.0069232123227678,2.0,THER_AREA_66C5,1.081814219272334,6
BRAND_E68F,1.064138576779026,1.2472850558777595,BRAND_E68F_COUNTRY_AE54,CORP_C3C7,COUNTRY_AE54,2018-10-01,2018-10-01,DRUG_ID_E2D9,-1,"['IND_6F13', 'IND_120F']",1.4933333333333334,12.638193547124486,0.0786862899691394,-1.0,1.006972834080898,1.5970149253731345,THER_AREA_CD59,1.0030097330537393,11
BRAND_354E,1.2333021223470662,-1.0,BRAND_354E_COUNTRY_5180,CORP_D524,COUNTRY_5180,2015-01-01,2018-10-01,DRUG_ID_8795,-1,['IND_C3B6'],1.9466666666666668,1.0512474460987202,0.0280062636238551,1.0053367821730663,1.00773783102686,2.0,THER_AREA_980E,1.1733995992232924,10
BRAND_626D,1.0042134831460674,1.0566990699753147,BRAND_626D_COUNTRY_7D31,CORP_01C7,COUNTRY_7D31,2014-12-01,2018-10-01,DRUG_ID_E66E,-1,"['IND_1590', 'IND_D925']",1.0666666666666669,12.173930233705008,4.676067381364904e-05,-1.0,1.0423630353935478,1.2388059701492538,THER_AREA_96D7,1.1254494715268375,9
BRAND_50D8,1.2333021223470662,-1.0,BRAND_50D8_COUNTRY_5180,CORP_B3B2,COUNTRY_5180,2016-01-01,2018-10-01,DRUG_ID_D235,-1,['IND_7671'],1.9466666666666668,1.0512474460987202,0.0177586822019371,-1.0,1.0018315722890565,2.0,THER_AREA_CD59,1.0042768143232237,11
